0	1
1	1
1	2
2	2
3	3
4	3
5	4
5	5
6	5
6	6
7	6
7	7
8	7
8	8
9	8
10	8
10	9
10	10
11	10
12	10
12	11
12	12
13	12
14	12
14	13
14	14
15	14
16	14
16	15
16	16
17	16
18	16
20	16
18	17
20	17
18	18
20	18
22	18
20	19
21	19
22	19
20	20
22	20
23	20
24	20
26	20
28	20
24	21
24	22
25	22
26	22
27	22
28	22
27	23
28	23
26	24
28	24
29	24
30	24
30	25
28	26
30	26
31	26
32	26
32	27
30	28
32	28
33	28
34	28
36	28
34	29
36	29
34	30
36	30
37	30
38	30
40	30
38	31
40	31
38	32
40	32
41	32
42	32
44	32
42	33
40	34
42	34
43	34
44	34
46	34
48	34
44	35
46	35
42	36
44	36
46	36
47	36
48	36
50	36
48	37
50	37
46	38
48	38
49	38
50	38
50	39
50	40
51	40
52	40
54	40
56	40
52	41
50	42
52	42
53	42
54	42
55	42
56	42
58	42
52	44
54	44
55	44
56	44
57	44
58	44
60	44
58	45
56	46
58	46
59	46
60	46
62	46
64	46
60	47
62	47
58	48
60	48
62	48
63	48
64	48
65	48
66	48
68	48
64	49
66	49
62	50
64	50
65	50
66	50
67	50
68	50
69	50
70	50
72	50
74	50
70	51
72	51
68	52
70	52
71	52
72	52
73	52
74	52
76	52
78	52
74	53
70	54
72	54
74	54
75	54
76	54
77	54
78	54
80	54
82	54
78	55
74	56
76	56
78	56
79	56
80	56
81	56
82	56
82	57
78	58
80	58
82	58
84	58
82	59
82	60
83	60
84	60
85	60
86	60
88	60
90	60
82	62
85	62
86	62
87	62
88	62
90	62
92	62
88	63
90	63
88	64
90	64
91	64
92	64
93	64
94	64
96	64
94	65
90	66
92	66
94	66
95	66
96	66
97	66
98	66
98	67
94	68
96	68
98	68
99	68
100	68
102	68
100	69
98	70
100	70
101	70
102	70
103	70
104	70
106	70
104	71
105	71
102	72
104	72
105	72
106	72
107	72
108	72
108	73
106	74
108	74
109	74
110	74
112	74
110	75
112	75
108	76
110	76
111	76
112	76
113	76
114	76
116	76
114	77
116	77
112	78
114	78
116	78
117	78
118	78
120	78
118	79
116	80
118	80
119	80
120	80
121	80
122	80
124	80
122	81
124	81
122	82
124	82
125	82
126	82
126	83
140	90
142	90
140	91
142	92
143	92
146	92
